filename,building_fraction,has_building,split
33cae6_00080.tif,0.0,0,val
33cae6_00717.tif,0.0,0,val
33cae6_00359.tif,0.5379714965820312,1,val
33cae6_00193.tif,0.022948265075683594,1,val
33cae6_00651.tif,0.012614250183105469,1,val
33cae6_00146.tif,0.0,0,val
33cae6_00308.tif,0.24941253662109375,1,val
33cae6_00634.tif,0.0,0,val
33cae6_00639.tif,0.0,0,val
33cae6_00281.tif,0.017426490783691406,1,val
33cae6_00592.tif,0.23946475982666016,1,val
33cae6_00278.tif,0.1888885498046875,1,val
33cae6_00485.tif,0.0,0,val
33cae6_00109.tif,0.0,0,val
33cae6_00305.tif,0.3344688415527344,1,val
33cae6_00491.tif,0.0,0,val
33cae6_00320.tif,0.0,0,val
33cae6_00299.tif,0.5542764663696289,1,val
33cae6_00313.tif,0.019682884216308594,1,val
33cae6_00540.tif,0.009790420532226562,1,val
33cae6_00124.tif,0.0,0,val
33cae6_00355.tif,0.08179473876953125,1,val
33cae6_00013.tif,0.0,0,val
33cae6_00235.tif,0.0,0,val
33cae6_00469.tif,0.07861328125,1,val
33cae6_00479.tif,0.4669961929321289,1,val
33cae6_00201.tif,0.0,0,val
33cae6_00054.tif,0.0,0,val
33cae6_00303.tif,0.2717905044555664,1,val
33cae6_00577.tif,0.0,0,val
33cae6_00321.tif,0.0,0,val
33cae6_00616.tif,0.02876758575439453,1,val
33cae6_00520.tif,0.0,0,val
33cae6_00544.tif,0.0,0,val
33cae6_00126.tif,0.0022335052490234375,1,val
33cae6_00585.tif,0.15613460540771484,1,val
33cae6_00645.tif,0.0,0,val
33cae6_00702.tif,0.0,0,val
33cae6_00150.tif,0.0,0,val
33cae6_00705.tif,0.0,0,val
33cae6_00263.tif,0.0,0,val
33cae6_00611.tif,0.0,0,val
33cae6_00091.tif,0.0,0,val
33cae6_00641.tif,0.0,0,val
33cae6_00256.tif,0.03368663787841797,1,val
33cae6_00471.tif,0.02422809600830078,1,val
33cae6_00532.tif,0.16257858276367188,1,val
33cae6_00001.tif,0.0,0,val
33cae6_00442.tif,0.11632061004638672,1,val
33cae6_00732.tif,0.0,0,val
33cae6_00419.tif,0.14435100555419922,1,val
33cae6_00470.tif,0.03195953369140625,1,val
33cae6_00390.tif,0.26790428161621094,1,val
33cae6_00440.tif,0.0012865066528320312,1,val
33cae6_00158.tif,0.5034847259521484,1,val
33cae6_00215.tif,0.6037702560424805,1,val
33cae6_00407.tif,0.0,0,val
33cae6_00318.tif,0.0,0,val
33cae6_00350.tif,0.0,0,val
33cae6_00194.tif,0.2917461395263672,1,val
33cae6_00574.tif,0.0,0,val
33cae6_00635.tif,0.0,0,val
33cae6_00629.tif,0.0,0,val
33cae6_00484.tif,0.1571826934814453,1,val
33cae6_00131.tif,0.1922311782836914,1,val
33cae6_00533.tif,0.26227569580078125,1,val
33cae6_00548.tif,0.0,0,val
33cae6_00506.tif,0.41166114807128906,1,val
33cae6_00661.tif,0.0,0,val
33cae6_00108.tif,0.0,0,val
33cae6_00230.tif,0.0,0,val
33cae6_00088.tif,0.0,0,val
33cae6_00334.tif,0.24242591857910156,1,val
33cae6_00451.tif,0.12235450744628906,1,val
33cae6_00403.tif,0.06182384490966797,1,val
33cae6_00242.tif,0.5525503158569336,1,val
33cae6_00052.tif,0.0,0,val
33cae6_00338.tif,0.0,0,val
33cae6_00519.tif,0.0006990432739257812,1,val
33cae6_00498.tif,0.0784597396850586,1,val
33cae6_00670.tif,0.0,0,val
33cae6_00555.tif,0.14989280700683594,1,val
33cae6_00102.tif,0.0,0,val
33cae6_00572.tif,0.0,0,val
33cae6_00557.tif,0.03892326354980469,1,val
33cae6_00686.tif,0.0,0,val
33cae6_00542.tif,0.0,0,val
33cae6_00217.tif,0.26920509338378906,1,val
33cae6_00751.tif,0.0,0,val
33cae6_00021.tif,0.0,0,val
33cae6_00229.tif,0.0,0,val
33cae6_00753.tif,0.0,0,val
33cae6_00053.tif,0.0,0,val
33cae6_00258.tif,0.0,0,val
33cae6_00050.tif,0.0,0,val
33cae6_00395.tif,0.0185089111328125,1,val
33cae6_00049.tif,0.0,0,val
33cae6_00430.tif,0.0,0,val
33cae6_00590.tif,0.13468265533447266,1,val
33cae6_00253.tif,0.01132965087890625,1,val
